week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent,rel_yr,rel_mt,country_pop,trend_count
20,Movie,The 15:17 to Paris,United States of America,Thriller,2/2/2018,FALSE,50,0,PHL,https://flixpatrol.com/title/the-1517-to-paris,Asia,2018,2,331002647,1808
20,TV Show,The King: Eternal Monarch,South Korea,Fantasy,4/17/2020,TRUE,87,0,PHL,https://flixpatrol.com/title/the-king-eternal-monarch,Asia,2020,4,51640000,193
19,Movie,The Angry Birds Movie 2,United States of America,Animated,8/2/2019,FALSE,65,73,PHL,https://flixpatrol.com/title/the-angry-birds-movie-2,Asia,2019,8,331002647,1808
19,Documentary TV,The Last Dance,United States of America,Documentary,4/19/2020,TRUE,94,97,PHL,https://flixpatrol.com/title/the-last-dance,Asia,2020,4,331002647,1808
18,Movie,Extraction,United States of America,Action,4/24/2020,TRUE,70,68,PHL,https://flixpatrol.com/title/extraction-2020,Asia,2020,4,331002647,1808
18,TV Show,Never Have I Ever,United States of America,Comedy,4/27/2020,TRUE,78,98,PHL,https://flixpatrol.com/title/never-have-i-ever,Asia,2020,4,331002647,1808
17,Movie,Extraction,United States of America,Action,4/24/2020,TRUE,70,68,PHL,https://flixpatrol.com/title/extraction-2020,Asia,2020,4,331002647,1808
17,TV Show,Outer Banks,United States of America,Mystery,4/15/2020,TRUE,80,70,PHL,https://flixpatrol.com/title/outer-banks,Asia,2020,4,331002647,1808
37,Movie,The Emoji Movie,United States of America,Animated,7/28/2017,FALSE,14,8,PER,https://flixpatrol.com/title/the-emoji-movie,North & South America,2017,7,331002647,1808
37,TV Show,Cobra Kai,United States of America,Action,5/2/2018,FALSE,88,94,PER,https://flixpatrol.com/title/cobra-kai,North & South America,2018,5,331002647,1808
36,Movie,The Emoji Movie,United States of America,Animated,7/28/2017,FALSE,14,8,PER,https://flixpatrol.com/title/the-emoji-movie,North & South America,2017,7,331002647,1808
36,TV Show,Cobra Kai,United States of America,Action,5/2/2018,FALSE,88,94,PER,https://flixpatrol.com/title/cobra-kai,North & South America,2018,5,331002647,1808
35,Movie,Escape Plan,United States of America,Action,11/13/2013,FALSE,68,49,PER,https://flixpatrol.com/title/escape-plan,North & South America,2013,11,331002647,1808
35,TV Show,Lucifer,United States of America,Superhero,1/25/2016,TRUE,83,87,PER,https://flixpatrol.com/title/lucifer,North & South America,2016,1,331002647,1808
34,Movie,Project Power,United States of America,Action,8/14/2020,TRUE,61,63,PER,https://flixpatrol.com/title/project-power,North & South America,2020,8,331002647,1808
34,TV Show,The Great Heist,Colombia,Unknown,8/14/2020,FALSE,0,0,PER,https://flixpatrol.com/title/the-great-heist,North & South America,2020,8,50882884,51
33,Movie,Wonder,United States of America,Drama,11/13/2017,FALSE,80,93,PER,https://flixpatrol.com/title/wonder,North & South America,2017,11,331002647,1808
33,TV Show,The Seven Deadly Sins,Japan,Animation,10/5/2014,TRUE,82,0,PER,https://flixpatrol.com/title/the-seven-deadly-sins,North & South America,2014,10,126476458,25
32,Movie,Wonder,United States of America,Drama,11/13/2017,FALSE,80,93,PER,https://flixpatrol.com/title/wonder,North & South America,2017,11,331002647,1808
32,TV Show,Locked Up,Spain,Drama,4/20/2015,TRUE,83,100,PER,https://flixpatrol.com/title/locked-up,North & South America,2015,4,46754783,218
31,Movie,The Kissing Booth 2,United Kingdom,Romance,7/24/2020,TRUE,62,28,PER,https://flixpatrol.com/title/the-kissing-booth-2,North & South America,2020,7,67886004,150
31,TV Show,Dark Desire,Mexico,Drama,7/15/2020,TRUE,75,0,PER,https://flixpatrol.com/title/dark-desire,North & South America,2020,7,128932753,85
30,Movie,Spider-Man: Homecoming,United States of America,Superhero,7/5/2017,FALSE,75,92,PER,https://flixpatrol.com/title/spider-man-homecoming,North & South America,2017,7,331002647,1808
30,TV Show,Dark Desire,Mexico,Drama,7/15/2020,TRUE,75,0,PER,https://flixpatrol.com/title/dark-desire,North & South America,2020,7,128932753,85
29,Movie,The Old Guard,United States of America,Superhero,7/10/2020,TRUE,82,80,PER,https://flixpatrol.com/title/the-old-guard,North & South America,2020,7,331002647,1808
29,TV Show,Dark Desire,Mexico,Drama,7/15/2020,TRUE,75,0,PER,https://flixpatrol.com/title/dark-desire,North & South America,2020,7,128932753,85
28,Movie,American Assassin,United States of America,Action,9/14/2017,FALSE,70,35,PER,https://flixpatrol.com/title/american-assassin,North & South America,2017,9,331002647,1808
28,TV Show,Dark,Germany,Mystery,12/1/2017,TRUE,87,94,PER,https://flixpatrol.com/title/dark-2017,North & South America,2017,12,83783945,84
27,Movie,Baby Driver,United States of America,Action,6/28/2017,FALSE,78,92,PER,https://flixpatrol.com/title/baby-driver,North & South America,2017,6,331002647,1808
27,TV Show,Dark,Germany,Mystery,12/1/2017,TRUE,87,94,PER,https://flixpatrol.com/title/dark-2017,North & South America,2017,12,83783945,84
26,Movie,Wonder Woman,United States of America,Animated,3/3/2009,FALSE,74,0,PER,https://flixpatrol.com/title/wonder-woman,North & South America,2009,3,331002647,1808
26,TV Show,Dark,Germany,Mystery,12/1/2017,TRUE,87,94,PER,https://flixpatrol.com/title/dark-2017,North & South America,2017,12,83783945,84
37,Movie,#Alive,South Korea,Horror,9/8/2020,FALSE,62,86,LKA,https://flixpatrol.com/title/alive-2020,Asia,2020,9,51640000,193
37,TV Show,Lucifer,United States of America,Superhero,1/25/2016,TRUE,83,87,LKA,https://flixpatrol.com/title/lucifer,Asia,2016,1,331002647,1808
36,Movie,Santana,South Africa,Action,8/28/2020,FALSE,39,0,LKA,https://flixpatrol.com/title/santana,Asia,2020,8,59308690,17
36,TV Show,Lucifer,United States of America,Superhero,1/25/2016,TRUE,83,87,LKA,https://flixpatrol.com/title/lucifer,Asia,2016,1,331002647,1808
35,Movie,The Sleepover,United States of America,Comedy,8/21/2020,TRUE,55,80,LKA,https://flixpatrol.com/title/the-sleepover,Asia,2020,8,331002647,1808
35,TV Show,Lucifer,United States of America,Superhero,1/25/2016,TRUE,83,87,LKA,https://flixpatrol.com/title/lucifer,Asia,2016,1,331002647,1808
37,Movie,Bad Boys for Life,United States of America,Action,1/16/2020,FALSE,74,77,KOR,https://flixpatrol.com/title/bad-boys-for-life,Asia,2020,1,331002647,1808
37,TV Show,Stranger,South Korea,Crime,6/10/2017,FALSE,86,0,KOR,https://flixpatrol.com/title/stranger-2017,Asia,2017,6,51640000,193
36,Movie,365 Days,Poland,Romance,6/7/2020,FALSE,35,0,KOR,https://flixpatrol.com/title/365-days,Asia,2020,6,37846605,145
36,TV Show,Stranger,South Korea,Crime,6/10/2017,FALSE,86,0,KOR,https://flixpatrol.com/title/stranger-2017,Asia,2017,6,51640000,193
35,Movie,365 Days,Poland,Romance,6/7/2020,FALSE,35,0,KOR,https://flixpatrol.com/title/365-days,Asia,2020,6,37846605,145
35,TV Show,Stranger,South Korea,Crime,6/10/2017,FALSE,86,0,KOR,https://flixpatrol.com/title/stranger-2017,Asia,2017,6,51640000,193
34,Movie,Hitman: Agent Jun,South Korea,Unknown,1/22/2020,FALSE,0,0,KOR,https://flixpatrol.com/title/hitman-agent-jun,Asia,2020,1,51640000,193
34,TV Show,Stranger,South Korea,Crime,6/10/2017,FALSE,86,0,KOR,https://flixpatrol.com/title/stranger-2017,Asia,2017,6,51640000,193
33,Movie,Man of Men,South Korea,Unknown,10/2/2019,FALSE,0,0,KOR,https://flixpatrol.com/title/man-of-men,Asia,2019,10,51640000,193
33,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,KOR,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
32,Movie,Man of Men,South Korea,Unknown,10/2/2019,FALSE,0,0,KOR,https://flixpatrol.com/title/man-of-men,Asia,2019,10,51640000,193
32,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,KOR,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
31,Movie,The Kissing Booth 2,United Kingdom,Romance,7/24/2020,TRUE,62,28,KOR,https://flixpatrol.com/title/the-kissing-booth-2,Asia,2020,7,67886004,150
31,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,KOR,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
30,Movie,The Old Guard,United States of America,Superhero,7/10/2020,TRUE,82,80,KOR,https://flixpatrol.com/title/the-old-guard,Asia,2020,7,331002647,1808
30,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,KOR,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
29,Movie,The Old Guard,United States of America,Superhero,7/10/2020,TRUE,82,80,KOR,https://flixpatrol.com/title/the-old-guard,Asia,2020,7,331002647,1808
29,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,KOR,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
28,Movie,Safe House,United States of America,Thriller,2/10/2012,FALSE,68,53,KOR,https://flixpatrol.com/title/safe-house,Asia,2012,2,331002647,1808
28,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,KOR,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
27,Movie,Jumanji: The Next Level,United States of America,Adventure,12/4/2019,FALSE,70,67,KOR,https://flixpatrol.com/title/jumanji-the-next-level,Asia,2019,12,331002647,1808
27,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,KOR,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
26,Movie,Central Intelligence,United States of America,Action,6/15/2016,FALSE,64,69,KOR,https://flixpatrol.com/title/central-intelligence,Asia,2016,6,331002647,1808
26,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,KOR,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
25,Movie,Central Intelligence,United States of America,Action,6/15/2016,FALSE,64,69,KOR,https://flixpatrol.com/title/central-intelligence,Asia,2016,6,331002647,1808
25,TV Show,Hospital Playlist,South Korea,Drama,3/12/2020,TRUE,84,0,KOR,https://flixpatrol.com/title/hospital-playlist,Asia,2020,3,51640000,193
24,Movie,Honest Candidate,South Korea,Unknown,2/12/2020,FALSE,0,0,KOR,https://flixpatrol.com/title/honest-candidate,Asia,2020,2,51640000,193
24,TV Show,Hospital Playlist,South Korea,Drama,3/12/2020,TRUE,84,0,KOR,https://flixpatrol.com/title/hospital-playlist,Asia,2020,3,51640000,193
23,Movie,Honest Candidate,South Korea,Unknown,2/12/2020,FALSE,0,0,KOR,https://flixpatrol.com/title/honest-candidate,Asia,2020,2,51640000,193
23,TV Show,Hospital Playlist,South Korea,Drama,3/12/2020,TRUE,84,0,KOR,https://flixpatrol.com/title/hospital-playlist,Asia,2020,3,51640000,193
22,Movie,Honest Candidate,South Korea,Unknown,2/12/2020,FALSE,0,0,KOR,https://flixpatrol.com/title/honest-candidate,Asia,2020,2,51640000,193
22,TV Show,Hospital Playlist,South Korea,Drama,3/12/2020,TRUE,84,0,KOR,https://flixpatrol.com/title/hospital-playlist,Asia,2020,3,51640000,193
21,Movie,Extraction,United States of America,Action,4/24/2020,TRUE,70,68,KOR,https://flixpatrol.com/title/extraction-2020,Asia,2020,4,331002647,1808
21,TV Show,Hospital Playlist,South Korea,Drama,3/12/2020,TRUE,84,0,KOR,https://flixpatrol.com/title/hospital-playlist,Asia,2020,3,51640000,193
20,Movie,Extraction,United States of America,Action,4/24/2020,TRUE,70,68,KOR,https://flixpatrol.com/title/extraction-2020,Asia,2020,4,331002647,1808
20,TV Show,Hospital Playlist,South Korea,Drama,3/12/2020,TRUE,84,0,KOR,https://flixpatrol.com/title/hospital-playlist,Asia,2020,3,51640000,193
19,Movie,Extraction,United States of America,Action,4/24/2020,TRUE,70,68,KOR,https://flixpatrol.com/title/extraction-2020,Asia,2020,4,331002647,1808
19,TV Show,Hospital Playlist,South Korea,Drama,3/12/2020,TRUE,84,0,KOR,https://flixpatrol.com/title/hospital-playlist,Asia,2020,3,51640000,193
18,Movie,Time to Hunt,South Korea,Science Fiction,4/23/2020,TRUE,63,67,KOR,https://flixpatrol.com/title/time-to-hunt,Asia,2020,4,51640000,193
18,TV Show,Hospital Playlist,South Korea,Drama,3/12/2020,TRUE,84,0,KOR,https://flixpatrol.com/title/hospital-playlist,Asia,2020,3,51640000,193
17,Movie,Code 8,Canada,Science Fiction,12/6/2019,FALSE,61,79,KOR,https://flixpatrol.com/title/code-8,Asia,2019,12,37742157,13
17,TV Show,Hospital Playlist,South Korea,Drama,3/12/2020,TRUE,84,0,KOR,https://flixpatrol.com/title/hospital-playlist,Asia,2020,3,51640000,193
16,Movie,Code 8,Canada,Science Fiction,12/6/2019,FALSE,61,79,KOR,https://flixpatrol.com/title/code-8,Asia,2019,12,37742157,13
16,TV Show,Hospital Playlist,South Korea,Drama,3/12/2020,TRUE,84,0,KOR,https://flixpatrol.com/title/hospital-playlist,Asia,2020,3,51640000,193
15,Movie,Howls Moving Castle,Japan,Animated,11/19/2004,FALSE,82,0,KOR,https://flixpatrol.com/title/howls-moving-castle,Asia,2004,11,126476458,25
15,TV Show,Hospital Playlist,South Korea,Drama,3/12/2020,TRUE,84,0,KOR,https://flixpatrol.com/title/hospital-playlist,Asia,2020,3,51640000,193
14,Movie,Mr. Zoo: The Missing VIP,South Korea,Unknown,1/22/2020,FALSE,57,0,KOR,https://flixpatrol.com/title/mr-zoo-the-missing-vip,Asia,2020,1,51640000,193
14,TV Show,Hospital Playlist,South Korea,Drama,3/12/2020,TRUE,84,0,KOR,https://flixpatrol.com/title/hospital-playlist,Asia,2020,3,51640000,193
37,Movie,A Simple Favor,United States of America,Crime,9/13/2018,FALSE,71,86,MYS,https://flixpatrol.com/title/a-simple-favor,Asia,2018,9,331002647,1808
37,TV Show,The World of the Married,South Korea,Unknown,3/27/2020,FALSE,0,0,MYS,https://flixpatrol.com/title/the-world-of-the-married,Asia,2020,3,51640000,193
36,Movie,KL Gangster 2,Malaysia,Unknown,10/2/2013,FALSE,0,0,MYS,https://flixpatrol.com/title/kl-gangster-2,Asia,2013,10,32365998,1
36,TV Show,The World of the Married,South Korea,Unknown,3/27/2020,FALSE,0,0,MYS,https://flixpatrol.com/title/the-world-of-the-married,Asia,2020,3,51640000,193
35,Movie,The Sleepover,United States of America,Comedy,8/21/2020,TRUE,55,80,MYS,https://flixpatrol.com/title/the-sleepover,Asia,2020,8,331002647,1808
35,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,MYS,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
34,Movie,Project Power,United States of America,Action,8/14/2020,TRUE,61,63,MYS,https://flixpatrol.com/title/project-power,Asia,2020,8,331002647,1808
34,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,MYS,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
33,Movie,Ocean's 8,United States of America,Crime,6/8/2018,FALSE,62,0,MYS,https://flixpatrol.com/title/oceans-8,Asia,2018,6,331002647,1808
33,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,MYS,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
32,Movie,Skyscraper,United States of America,Action,7/4/2018,FALSE,61,48,MYS,https://flixpatrol.com/title/skyscraper,Asia,2018,7,331002647,1808
32,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,MYS,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
31,Movie,The Kissing Booth 2,United Kingdom,Romance,7/24/2020,TRUE,62,28,MYS,https://flixpatrol.com/title/the-kissing-booth-2,Asia,2020,7,67886004,150
31,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,MYS,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
30,Movie,The Old Guard,United States of America,Superhero,7/10/2020,TRUE,82,80,MYS,https://flixpatrol.com/title/the-old-guard,Asia,2020,7,331002647,1808
30,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,MYS,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
29,Movie,The Old Guard,United States of America,Superhero,7/10/2020,TRUE,82,80,MYS,https://flixpatrol.com/title/the-old-guard,Asia,2020,7,331002647,1808
29,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,MYS,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
28,Movie,Truth or Dare,United States of America,Horror,4/12/2018,FALSE,44,14,MYS,https://flixpatrol.com/title/truth-or-dare-2018,Asia,2018,4,331002647,1808
28,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,MYS,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
27,Movie,365 Days,Poland,Romance,6/7/2020,FALSE,35,0,MYS,https://flixpatrol.com/title/365-days,Asia,2020,6,37846605,145
27,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,MYS,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
26,Movie,Jurassic World: Fallen Kingdom,United States of America,Science Fiction,6/6/2018,FALSE,67,47,MYS,https://flixpatrol.com/title/jurassic-world-fallen-kingdom,Asia,2018,6,331002647,1808
26,TV Show,It's Okay to Not Be Okay,South Korea,Drama,6/20/2020,TRUE,90,0,MYS,https://flixpatrol.com/title/its-okay-to-not-be-okay,Asia,2020,6,51640000,193
25,Movie,Sniper: Ultimate Kill,United States of America,Action,10/3/2017,FALSE,56,0,MYS,https://flixpatrol.com/title/sniper-ultimate-kill,Asia,2017,10,331002647,1808
25,TV Show,The King: Eternal Monarch,South Korea,Fantasy,4/17/2020,TRUE,87,0,MYS,https://flixpatrol.com/title/the-king-eternal-monarch,Asia,2020,4,51640000,193
24,Movie,365 Days,Poland,Romance,6/7/2020,FALSE,35,0,MYS,https://flixpatrol.com/title/365-days,Asia,2020,6,37846605,145
24,TV Show,The King: Eternal Monarch,South Korea,Fantasy,4/17/2020,TRUE,87,0,MYS,https://flixpatrol.com/title/the-king-eternal-monarch,Asia,2020,4,51640000,193
23,Movie,The Last Days of American Crime,United States of America,Science Fiction,6/5/2020,TRUE,40,0,MYS,https://flixpatrol.com/title/the-last-days-of-american-crime,Asia,2020,6,331002647,1808
23,TV Show,The King: Eternal Monarch,South Korea,Fantasy,4/17/2020,TRUE,87,0,MYS,https://flixpatrol.com/title/the-king-eternal-monarch,Asia,2020,4,51640000,193
22,Movie,X-Men: Apocalypse,United States of America,Superhero,5/18/2016,FALSE,72,48,MYS,https://flixpatrol.com/title/x-men-apocalypse,Asia,2016,5,331002647,1808
22,TV Show,The King: Eternal Monarch,South Korea,Fantasy,4/17/2020,TRUE,87,0,MYS,https://flixpatrol.com/title/the-king-eternal-monarch,Asia,2020,4,51640000,193
21,Movie,Rampage,United States of America,Adventure,4/19/2018,FALSE,66,51,MYS,https://flixpatrol.com/title/rampage,Asia,2018,4,331002647,1808
21,TV Show,The King: Eternal Monarch,South Korea,Fantasy,4/17/2020,TRUE,87,0,MYS,https://flixpatrol.com/title/the-king-eternal-monarch,Asia,2020,4,51640000,193
20,Movie,The Angry Birds Movie 2,United States of America,Animated,8/2/2019,FALSE,65,73,MYS,https://flixpatrol.com/title/the-angry-birds-movie-2,Asia,2019,8,331002647,1808
20,TV Show,The King: Eternal Monarch,South Korea,Fantasy,4/17/2020,TRUE,87,0,MYS,https://flixpatrol.com/title/the-king-eternal-monarch,Asia,2020,4,51640000,193
19,Movie,The Angry Birds Movie 2,United States of America,Animated,8/2/2019,FALSE,65,73,MYS,https://flixpatrol.com/title/the-angry-birds-movie-2,Asia,2019,8,331002647,1808
19,TV Show,The King: Eternal Monarch,South Korea,Fantasy,4/17/2020,TRUE,87,0,MYS,https://flixpatrol.com/title/the-king-eternal-monarch,Asia,2020,4,51640000,193
18,Movie,Extraction,United States of America,Action,4/24/2020,TRUE,70,68,MYS,https://flixpatrol.com/title/extraction-2020,Asia,2020,4,331002647,1808
